,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
1962,copenhagen,why is copenhagen a regional hub  ?,its strategic location and excellent infrastructure with the largest airport in scandinavia6 located 14 minutes by train from the city centre,medium,hard,S09_set3_a8
1963,copenhagen,what happened to copenhagen between 1251 and 1255  ?,a bunch of things,medium,too hard,S09_set3_a8
1964,copenhagen,is copenhagen completely surrounded with water  ?,no,medium,hard,S09_set3_a8
1965,copenhagen,copenhagen is ranked number one worldwide for which things  ?,most livable city in the world,hard,too hard,S09_set3_a8
1966,copenhagen,copenhagen is ranked number one worldwide for which things  ?,most livable city location ranking survey,hard,too hard,S09_set3_a8
1967,copenhagen,why did german troops occupy copenhagen  ?,because it was ww2,hard,too hard,S09_set3_a8
1968,cymbal,have cymbals been used historically to suggest bacchanal  ?,yes,easy,easy,S09_set2_a6
1969,cymbal,have cymbals been used historically to suggest bacchanal  ?,yes,easy,hard,S09_set2_a6
1970,cymbal,can the origins of cymbals be traced to prehistoric times  ?,yes,easy,easy,S09_set2_a6
1971,cymbal,can the origins of cymbals be traced to prehistoric times  ?,yes,easy,easy,S09_set2_a6
1972,cymbal,are cymbals used in moden orchestras  ?,yes,easy,easy,S09_set2_a6
1973,cymbal,are cymbals used in moden orchestras  ?,yes,easy,easy,S09_set2_a6
1974,cymbal,what are the most common cymbals  ?,the most common cymbals are the hihats crash splash ride and china,medium,medium,S09_set2_a6
1975,cymbal,what are the most common cymbals  ?,hihats crash splash ride and china,medium,easy,S09_set2_a6
1976,cymbal,what is the second main orchestral use of cymbals  ?,the suspended cymbal is the second main orchestral use of symbals,medium,medium,S09_set2_a6
1977,cymbal,what is the second main orchestral use of cymbals  ?,the suspended cymbal,medium,easy,S09_set2_a6
1978,cymbal,what have clash cymbals traditionally been accompanied by  ?,clash cymbals have traditionally been accompanied by the bass drum playing an identical part,medium,medium,S09_set2_a6
1979,cymbal,what have clash cymbals traditionally been accompanied by  ?,the bass drum playing an identical part,medium,easy,S09_set2_a6
1980,cymbal,what happens when the center of a cymbal is hit  ?,it causes a sound which is in a higher register than the rest of the symbal,hard,hard,S09_set2_a6
1981,cymbal,what happens when the center of a cymbal is hit  ?,it causes a sound which is in a higher register than the rest of the cymbal,hard,hard,S09_set2_a6
1982,cymbal,what is an effective way to accentuate a note  ?,playing a bass drum playing an identical part is an effective way to accentuate a note,hard,hard,S09_set2_a6
1983,cymbal,what is an effective way to accentuate a note  ?,the combination of a clash cymbol being accompanied by a bass drum playing an identical part played loudly,hard,hard,S09_set2_a6
1984,cymbal,from what type of cymbals can a expert player obtain an enormous dynamic range  ?,an expert player can obtain an enormous dynamic range from crash cymbals,hard,hard,S09_set2_a6
1985,cymbal,from what type of cymbals can a expert player obtain an enormous dynamic range  ?,crash cymbals,hard,hard,S09_set2_a6
1986,cymbal,can the origins of cymbals be traced back to prehistoric times  ?,yes,easy,easy,S09_set2_a6
1987,cymbal,can the origins of cymbals be traced back to prehistoric times  ?,yes,easy,easy,S09_set2_a6
1988,cymbal,did the modern hihat evolve from clash cymbals  ?,yes,easy,easy,S09_set2_a6
1989,cymbal,did the modern hihat evolve from clash cymbals  ?,yes,easy,medium,S09_set2_a6
1990,cymbal,is the word cymbal derived from a germanic word  ?,no,easy,easy,S09_set2_a6
1991,cymbal,is the word cymbal derived from a germanic word  ?,no,easy,hard,S09_set2_a6
1992,cymbal,what is the center of a cymbal called  ?,bell,medium,medium,S09_set2_a6
1993,cymbal,what is the center of a cymbal called  ?,bell,medium,medium,S09_set2_a6
1994,cymbal,what part of the cymbal gets the best crash  ?,edge or rim,medium,medium,S09_set2_a6
1995,cymbal,what part of the cymbal gets the best crash  ?,edge or rim,medium,medium,S09_set2_a6
1996,cymbal,what is the second main orchestral use of cymbals  ?,the suspended cymbal,medium,medium,S09_set2_a6
1997,cymbal,what is the second main orchestral use of cymbals  ?,the suspended cymbal,medium,medium,S09_set2_a6
1998,cymbal,what two instruments form the modern drum kit  ?,the cymbals and the drum,hard,hard,S09_set2_a6
1999,cymbal,what greek mythical creatures were depicted holding cymbals  ?,fauns and satyrs,hard,too hard,S09_set2_a6
2000,cymbal,what greek mythical creatures were depicted holding cymbals  ?,fauns and satyrs,hard,too hard,S09_set2_a6
2001,cymbal,what are orchestral crash cymbals technically called  ?,a pair of clash cymbals,hard,hard,S09_set2_a6
2002,cymbal,what are orchestral crash cymbals technically called  ?,clash cymbals,hard,hard,S09_set2_a6
2003,dhaka,is dhaka the capital of bangladesh  ?,yes,easy,easy,S09_set3_a3
2004,dhaka,is dhaka located on the eastern banks of the buriganga river  ?,yes,easy,medium,S09_set3_a3
2005,dhaka,is university of dhaka the largest public university in dhaka  ?,yes,easy,hard,S09_set3_a3
2006,dhaka,how much area does dhaka cover  ?,146260 square kilometers,medium,medium,S09_set3_a3
2007,dhaka,how many people did the 1970 bhola cyclone kill  ?,500000,medium,medium,S09_set3_a3
2008,dhaka,when is the end of the independence war of bangladesh  ?,december 16 1971,medium,hard,S09_set3_a3
2009,dhaka,did the mughals arrive in dhaka  ?,yes,hard,medium,S09_set3_a3
2010,dhaka,is university of dhaka older than the dhaka college  ?,no,hard,hard,S09_set3_a3
2023,flute,is the flute a musical instrument  ?,yes,easy,easy,S09_set2_a5
2024,flute,is the flute a musical instrument  ?,yes,easy,easy,S09_set2_a5
2025,flute,is it possible to open flutes at one or both ends  ?,yes,easy,easy,S09_set2_a5
2026,flute,is it possible to open flutes at one or both ends  ?,yes,easy,easy,S09_set2_a5
2027,flute,are indian concert flutes available in standard pitches  ?,yes,easy,easy,S09_set2_a5
2028,flute,are indian concert flutes available in standard pitches  ?,yes,easy,easy,S09_set2_a5
2029,flute,what do we refer musicians who play flute  ?,a flute player a flautist or a flutist,medium,medium,S09_set2_a5
2030,flute,what do we refer musicians who play flute  ?,a flute player a flautist or a flutist,medium,medium,S09_set2_a5
2031,flute,when was a threeholed flute made from a mammoth tusk discovered  ?,2004,medium,medium,S09_set2_a5
2032,flute,when was a threeholed flute made from a mammoth tusk discovered  ?,in 2004,medium,medium,S09_set2_a5
2033,flute,when did the tin whistle first appear  ?,12th century,medium,medium,S09_set2_a5
2034,flute,when did the tin whistle first appear  ?,in the 12th century,medium,medium,S09_set2_a5
2035,flute,what are the oldest known musical instruments  ?,a three holedflute made from a mammoth tusk and two flutes made from swans bones,hard,medium,S09_set2_a5
2036,flute,what are the oldest known musical instruments  ?,a threeholed flute made from a mammoth tusk and two flutes made from swans bones are among the oldest known musical instruments,hard,hard,S09_set2_a5
2037,flute,when was the pan flute spread to other parts of europe  ?,7th century bc,hard,hard,S09_set2_a5
2038,flute,when was the pan flute spread to other parts of europe  ?,after the 7th century bc,hard,hard,S09_set2_a5
2039,flute,what does the air stream across this hole create  ?,a bernoulli or siphon,hard,medium,S09_set2_a5
2040,fox,are foxes wary of humans  ?,yes,easy,easy,S09_set1_a6
2041,fox,are foxes wary of humans  ?,yes,easy,easy,S09_set1_a6
2042,fox,are fennec foxes endangered  ?,no,easy,easy,S09_set1_a6
2043,fox,are fennec foxes endangered  ?,no,easy,easy,S09_set1_a6
2044,fox,does the diet of foxes include reptiles  ?,yes,easy,easy,S09_set1_a6
2045,fox,does the diet of foxes include reptiles  ?,yes,easy,easy,S09_set1_a6
2046,fox,how long do most foxes live  ?,most foxes live 2 to 3 years but they can survive for up to 10 years or even longer in captivity,medium,medium,S09_set1_a6
2047,fox,how long do most foxes live  ?,2 to 3 years,medium,medium,S09_set1_a6
2048,fox,in what country did fox hunting originate  ?,the united kingdom,medium,medium,S09_set1_a6
2049,fox,in what country did fox hunting originate  ?,in the united kingdom,medium,medium,S09_set1_a6
2050,fox,what is the smallest species of fox  ?,the fennec fox is the smallest species of fox,medium,medium,S09_set1_a6
2051,fox,what is the smallest species of fox  ?,the fennec fox,medium,medium,S09_set1_a6
2052,fox,what are female foxes called  ?,vixens,hard,medium,S09_set1_a6
2053,fox,what are female foxes called  ?,vixens,hard,medium,S09_set1_a6
2054,fox,what is caching food  ?,caching is burying it for later consumption usually under leaves snow or soil,hard,hard,S09_set1_a6
2055,fox,what is caching food  ?,burying it for later consumption,hard,hard,S09_set1_a6
2056,fox,do foxes damage fruit on farms  ?,no,hard,hard,S09_set1_a6
2086,giraffe,do both sexes of giraffe have horns  ?,yes,easy,easy,S09_set1_a5
2087,giraffe,do both sexes of giraffe have horns  ?,yes,easy,easy,S09_set1_a5
2088,giraffe,do giraffes give birth standing up  ?,yes,easy,easy,S09_set1_a5
2089,giraffe,do giraffes give birth standing up  ?,yes,easy,medium,S09_set1_a5
2090,giraffe,are giraffes hunted for their hides  ?,yes,easy,easy,S09_set1_a5
2091,giraffe,are giraffes hunted for their hides  ?,yes,easy,easy,S09_set1_a5
2092,giraffe,what areas can giraffes inhabit  ?,savannas grasslands or open woodlands,medium,medium,S09_set1_a5
2093,giraffe,what areas can giraffes inhabit  ?,inhabit savannas grasslands or open woodlands,medium,easy,S09_set1_a5
2094,giraffe,what will a giraffe use to clean off any bugs that appear on its face  ?,extremely long tongue,medium,medium,S09_set1_a5
2095,giraffe,what will a giraffe use to clean off any bugs that appear on its face  ?,its extremely long tongue,medium,easy,S09_set1_a5
2096,giraffe,how do giraffes defend themselves  ?,with a powerful kick,medium,medium,S09_set1_a5
2097,giraffe,how do giraffes defend themselves  ?,with powerful kicks,medium,easy,S09_set1_a5
2098,giraffe,do male giraffes weigh more than female giraffes  ?,yes,hard,medium,S09_set1_a5
2099,giraffe,do male giraffes weigh more than female giraffes  ?,yes,hard,hard,S09_set1_a5
2100,giraffe,do male giraffes have larger horns than female giraffes  ?,yes,hard,medium,S09_set1_a5
2101,giraffe,do male giraffes have larger horns than female giraffes  ?,yes,hard,medium,S09_set1_a5
2102,giraffe,are male females generally taller than female giraffes  ?,yes,hard,medium,S09_set1_a5
2103,henri_becquerel,was henri becquerel one of the discoverers of radioactivity  ?,yes,easy,easy,S09_set4_a9
2104,henri_becquerel,was henri becquerel one of the discoverers of radioactivity  ?,yes,easy,easy,S09_set4_a9
2105,henri_becquerel,is the si unit for radioactivity named after him  ?,yes,easy,medium,S09_set4_a9
2106,henri_becquerel,is the si unit for radioactivity named after him  ?,yes,easy,easy,S09_set4_a9
2107,henri_becquerel,was henri becquerel a french physicist  ?,yes,easy,easy,S09_set4_a9
2108,henri_becquerel,was henri becquerel a french physicist  ?,yes,easy,easy,S09_set4_a9
2109,henri_becquerel,in what year did henri becquerel die  ?,1908,medium,medium,S09_set4_a9
2110,henri_becquerel,in what year did henri becquerel die  ?,august 24 1908,medium,medium,S09_set4_a9
2111,henri_becquerel,where was henri becquerel born  ?,paris,medium,medium,S09_set4_a9
2112,henri_becquerel,where was henri becquerel born  ?,paris,medium,easy,S09_set4_a9
2113,henri_becquerel,in what year did henri becquerel win the nobel prize in physics  ?,1903,medium,medium,S09_set4_a9
2114,henri_becquerel,in what year did henri becquerel win the nobel prize in physics  ?,1903,medium,medium,S09_set4_a9
2115,henri_becquerel,was henri becquerel first in his family to occupy the physics chair at the museum national dhistoire naturelle  ?,no,hard,easy,S09_set4_a9
2116,henri_becquerel,was henri becquerel first in his family to occupy the physics chair at the museum national dhistoire naturelle  ?,no,hard,hard,S09_set4_a9
2117,henri_becquerel,was henri becquerel the sole winner of the 1903 nobel prize in physics  ?,no,hard,hard,S09_set4_a9
2118,henri_becquerel,was henri becquerel the sole winner of the 1903 nobel prize in physics  ?,no,hard,hard,S09_set4_a9
2119,henri_becquerel,did henri becquerel intentionally discover radioactivity  ?,no,hard,hard,S09_set4_a9
2120,henri_becquerel,did henri becquerel intentionally discover radioactivity  ?,he discovered it accidentally,hard,medium,S09_set4_a9
2139,isaac_newton,was newton a english physicist  ?,yes,easy,easy,S09_set4_a1
2140,isaac_newton,was newton a english physicist  ?,yes,easy,easy,S09_set4_a1
2141,isaac_newton,did newton reject the churchs doctrine of the trinity  ?,newton may have rejected the churchs doctrine of the trinity,easy,hard,S09_set4_a1
2142,isaac_newton,did newton reject the churchs doctrine of the trinity  ?,maybe,easy,hard,S09_set4_a1
2143,isaac_newton,was newton admitted into havard college  ?,no,easy,easy,S09_set4_a1
2144,isaac_newton,was newton admitted into havard college  ?,maybe but it doesnt say so in the article,easy,easy,S09_set4_a1
2145,isaac_newton,when was newtons date of birth recorded  ?,christmas day decembeer 25 1642,medium,medium,S09_set4_a1
2146,isaac_newton,when was newtons date of birth recorded  ?,his date of birth was recorded as christmas day december 25 1642,medium,easy,S09_set4_a1
2147,isaac_newton,how many laws of motion did netwon have  ?,three,medium,medium,S09_set4_a1
2148,isaac_newton,how many laws of motion did netwon have  ?,three,medium,easy,S09_set4_a1
2149,isaac_newton,who did newton see as the master creator  ?,god,medium,medium,S09_set4_a1
2150,isaac_newton,who did newton see as the master creator  ?,newton saw god as the master creator whose existence could not be denied in the face of the grandeur of all creation,medium,easy,S09_set4_a1
2151,isaac_newton,when did netwon investigate the refraction of light,from 1670 to 1672,hard,hard,S09_set4_a1
2152,isaac_newton,when did netwon investigate the refraction of light,16701672,hard,hard,S09_set4_a1
2153,isaac_newton,what principles did newton explain for mechanics  ?,the principles of conservation of momentum and angular momentum,hard,hard,S09_set4_a1
2154,isaac_newton,what principles did newton explain for mechanics  ?,in mechanics newton enunciated the principles of conservation of momentum and angular momentum,hard,medium,S09_set4_a1
2155,isaac_newton,interaction with what man stirred up newtons interest in alchemy  ?,henry more,hard,hard,S09_set4_a1
2156,isaac_newton,interaction with what man stirred up newtons interest in alchemy  ?,the contact with the theosophist henry more revived his interest in alchemy,hard,medium,S09_set4_a1
2176,james_watt,james watts improvements of what were fundamental to the changes wrought by the industrial revolution  ?,the steam engine,easy,medium,S09_set4_a2
2177,james_watt,james watts improvements of what were fundamental to the changes wrought by the industrial revolution  ?,steam engine,easy,hard,S09_set4_a2
2178,james_watt,james watt was born where  ?,greenock a seaport on the firth of clyde,easy,medium,S09_set4_a2
2179,james_watt,what was the name of james watts mother  ?,agnus muirhead,easy,medium,S09_set4_a2
2180,james_watt,what was the name of james watts mother  ?,agnes muirhead,easy,hard,S09_set4_a2
2181,james_watt,how many of james watts children did not live to adulthood  ?,3,medium,hard,S09_set4_a2
2182,james_watt,how many of james watts children did not live to adulthood  ?,3,medium,too hard,S09_set4_a2
2183,james_watt,james watt ranked first among how many people in charles murrays survey of historiometry  ?,229,medium,medium,S09_set4_a2
2184,james_watt,james watt ranked first among how many people in charles murrays survey of historiometry  ?,229,medium,hard,S09_set4_a2
2185,james_watt,in what year did james travel to lodon to study instrumentmaking  ?,1753,hard,hard,S09_set4_a2
2186,james_watt,for how many years of james watts life was his mother alive  ?,17 years,hard,hard,S09_set4_a2
2187,james_watt,what is james watt most famous for  ?,steam engine,hard,too hard,S09_set4_a2
2205,lima,is lima the capital of peru  ?,yes,easy,easy,S09_set3_a4
2206,lima,is the museum of gold in lima  ?,yes,easy,hard,S09_set3_a4
2207,lima,does lima have volleyball venues  ?,yes,easy,hard,S09_set3_a4
2208,lima,when was lima founded  ?,january 181535,medium,medium,S09_set3_a4
2209,lima,where is the park of the reserve located  ?,near the downtown area,medium,medium,S09_set3_a4
2210,lima,what is a colectivo  ?,automobiles that renders express service on some major roads of the lima metropolitan area,medium,medium,S09_set3_a4
2211,lima,is the national university of san marcos in lima  ?,yes,hard,hard,S09_set3_a4
2212,lima,has the san lorenzo megaport project been completed  ?,no,hard,hard,S09_set3_a4
2220,london,is london the capital of the united kingdom  ?,yes,easy,easy,S09_set3_a1
2221,london,is london the capital of the united kingdom  ?,yes,easy,easy,S09_set3_a1
2222,london,does londons population draw from a wide range of religions  ?,yes,easy,easy,S09_set3_a1
2223,london,does londons population draw from a wide range of religions  ?,yes,easy,easy,S09_set3_a1
2224,london,did caunte take control of the english throne in 101  ?,no,easy,easy,S09_set3_a1
2225,london,over how many languages are spoken in london  ?,over 300 languages are spoken in london,medium,medium,S09_set3_a1
2226,london,over how many languages are spoken in london  ?,over 300,medium,easy,S09_set3_a1
2227,london,what had the anglosaxons created by the 600s  ?,by the 600s the anglosaxons had created a new s09_settlement called lundenwic,medium,medium,S09_set3_a1
2228,london,what had the anglosaxons created by the 600s  ?,a new s09_settlement called lundenwic,medium,easy,S09_set3_a1
2229,london,what city in the uk has been subjected to bouts of terrorism  ?,london has been subjected to bouts of terrorism,hard,hard,S09_set3_a1
2230,london,what city in the uk has been subjected to bouts of terrorism  ?,london,hard,hard,S09_set3_a1
2231,london,what countries did james vi of scotland unite  ?,james vi of scotland united scotland and england,hard,hard,S09_set3_a1
2232,london,what countries did james vi of scotland unite  ?,england and scotland,hard,too hard,S09_set3_a1
2233,london,how did civil wars affect england during the middle ages  ?,london remained relatively untouched,hard,medium,S09_set3_a1
2234,lyre,are the strings of a classical lyre made of gut  ?,yes,easy,hard,S09_set2_a10
2235,lyre,does a classical lyre have a soundchest  ?,yes,easy,easy,S09_set2_a10
2236,lyre,is lyre played in mordern greece  ?,no,easy,easy,S09_set2_a10
2237,lyre,which part of the strings does the left hand touch  ?,the lower strings,medium,medium,S09_set2_a10
2238,lyre,in which place is lyre still played  ?,northeastern parts of africa,medium,medium,S09_set2_a10
2239,lyre,does a classical lyre have a fingerboard  ?,yes,hard,hard,S09_set2_a10
2240,lyre,is a guitar played with a plectrum like a lyre  ?,yes,hard,easy,S09_set2_a10
2241,michael_faraday,was michael faraday an english chemist  ?,yes,easy,easy,S09_set4_a7
2242,michael_faraday,was michael faraday an english chemist  ?,yes,easy,easy,S09_set4_a7
2243,michael_faraday,was faraday a devout christian  ?,yes,easy,easy,S09_set4_a7
2244,michael_faraday,was faraday a devout christian  ?,yes,easy,easy,S09_set4_a7
2245,michael_faraday,was faraday considered a gentleman  ?,no,easy,easy,S09_set4_a7
2246,michael_faraday,was faraday considered a gentleman  ?,no,easy,easy,S09_set4_a7
2247,michael_faraday,who was a member of the sandemanian sect of christianity  ?,yes,medium,easy,S09_set4_a7
2248,michael_faraday,who was a member of the sandemanian sect of christianity  ?,faraday,medium,medium,S09_set4_a7
2249,michael_faraday,what did joseph henry likely discover  ?,selfinduction,medium,medium,S09_set4_a7
2250,michael_faraday,what did joseph henry likely discover  ?,selfinduction,medium,medium,S09_set4_a7
2251,michael_faraday,what did the university of oxford grant faraday  ?,a doctor of civil law degree honorary,medium,medium,S09_set4_a7
2252,michael_faraday,what did the university of oxford grant faraday  ?,doctor of civil law degree honorary,medium,medium,S09_set4_a7
2253,michael_faraday,who was made to travel outside the coach  ?,faraday,hard,hard,S09_set4_a7
2254,michael_faraday,did faraday construct the ancestor of modern power generators  ?,yes,hard,easy,S09_set4_a7
2255,michael_faraday,did faraday construct the ancestor of modern power generators  ?,yes,hard,easy,S09_set4_a7
2256,michael_faraday,did faraday lecture on education in 1854  ?,yes,hard,easy,S09_set4_a7
2257,michael_faraday,did faraday lecture on education in 1854  ?,yes,hard,hard,S09_set4_a7
2258,michael_faraday,did faraday receive an extensive formal education  ?,no,easy,medium,S09_set4_a7
2259,michael_faraday,did faraday receive an extensive formal education  ?,no,easy,easy,S09_set4_a7
2260,michael_faraday,did faraday discover the chemical substance benzene  ?,yes,easy,easy,S09_set4_a7
2261,michael_faraday,did faraday discover the chemical substance benzene  ?,yes,easy,easy,S09_set4_a7
2262,michael_faraday,was faraday born in england  ?,yes,easy,easy,S09_set4_a7
2263,michael_faraday,was faraday born in england  ?,yes,easy,easy,S09_set4_a7
2264,michael_faraday,what do some historians of science refer to faraday as  ?,the best experimentalist in the history of science,medium,medium,S09_set4_a7
2265,michael_faraday,what do some historians of science refer to faraday as  ?,best experimentalist in the history of science,medium,medium,S09_set4_a7
2266,michael_faraday,who was the sponsor and mentor of faraday  ?,john mad jack fuller,medium,medium,S09_set4_a7
2267,michael_faraday,who was the sponsor and mentor of faraday  ?,john mad jack fuller,medium,medium,S09_set4_a7
2268,michael_faraday,what did faraday invent that is used almost universally in science laboratories  ?,the bunsen burner,medium,medium,S09_set4_a7
2269,michael_faraday,what did faraday invent that is used almost universally in science laboratories  ?,bunsen burner,medium,medium,S09_set4_a7
2270,michael_faraday,does the production of chemical weapons raise an ethical issue  ?,yes,hard,easy,S09_set4_a7
2271,michael_faraday,what was the faraday effect first called  ?,diamagnetism,hard,hard,S09_set4_a7
2272,michael_faraday,what was the faraday effect first called  ?,diamagnetism,hard,medium,S09_set4_a7
2273,michael_faraday,can you meet someone through attending a church  ?,yes,hard,easy,S09_set4_a7
2290,nassau,is nassau sound a body of water in maine  ?,no,easy,easy,S09_set3_a2
2291,nassau,was nassau placed in operation by robert fulton  ?,yes,easy,easy,S09_set3_a2
2292,nassau,who was fort nassau built by  ?,the dutch,medium,medium,S09_set3_a2
2293,nassau,what is nassau coliseum  ?,an arena in uniondale new york usa,medium,medium,S09_set3_a2
2294,nassau,what was the dead or alive 4 fighting arena modeled after  ?,a magnetic accelerator cannon station from halo 2,medium,medium,S09_set3_a2
2295,nassau,is nassau range the highest mountain range in the world  ?,no,hard,easy,S09_set3_a2
2296,nassau,is nassau county named after a german town  ?,yes,hard,hard,S09_set3_a2
2297,nassau,does the united states have a base near glasgow  ?,yes,hard,hard,S09_set3_a2
2298,nikola_tesla,did tesla study electrical engineering  ?,yes,easy,easy,S09_set4_a3
2299,nikola_tesla,did tesla study electrical engineering  ?,yes,easy,easy,S09_set4_a3
2300,nikola_tesla,was tesla born in the united states  ?,no,easy,easy,S09_set4_a3
2301,nikola_tesla,was tesla born in the united states  ?,no,easy,easy,S09_set4_a3
2302,nikola_tesla,was tesla hired by edison  ?,yes,easy,easy,S09_set4_a3
2303,nikola_tesla,was tesla hired by edison  ?,yes,easy,easy,S09_set4_a3
2304,nikola_tesla,when did tesla demonstrate wireless communication radio  ?,1893,medium,medium,S09_set4_a3
2305,nikola_tesla,when did tesla demonstrate wireless communication radio  ?,1893,medium,hard,S09_set4_a3
2306,nikola_tesla,what is the si unit measuring magnetic flux density or magnetic induction  ?,the tesla,medium,medium,S09_set4_a3
2307,nikola_tesla,what is the si unit measuring magnetic flux density or magnetic induction  ?,the tesla,medium,medium,S09_set4_a3
2308,nikola_tesla,was tesla regarded as a mad scientist  ?,yes,medium,easy,S09_set4_a3
2309,nikola_tesla,was tesla regarded as a mad scientist  ?,yes,medium,easy,S09_set4_a3
2310,nikola_tesla,what type of current did tesla invent  ?,ac,hard,hard,S09_set4_a3
2311,nikola_tesla,who was the victor of the war of currents  ?,tesla,hard,hard,S09_set4_a3
2312,nikola_tesla,who was the victor of the war of currents  ?,nikola tesla,hard,hard,S09_set4_a3
2313,nikola_tesla,where did tesla study electrical engineering  ?,the austrian polytechnic in graz,hard,medium,S09_set4_a3
2314,nikola_tesla,where did tesla study electrical engineering  ?,austrian polytechnic in graz,hard,medium,S09_set4_a3
2315,ottawa,is ottawa the capital of canada  ?,yes,easy,easy,S09_set3_a5
2316,ottawa,does ottawa sit on the ottowa river  ?,yes,easy,easy,S09_set3_a5
2317,ottawa,do small tremors occur in ottawa  ?,yes,easy,hard,S09_set3_a5
2318,ottawa,what is ottawas population  ?,1190982,medium,medium,S09_set3_a5
2319,ottawa,what are ottawas primary industries  ?,logging and lumber,medium,hard,S09_set3_a5
2320,ottawa,what is ottawas junior ice hockey team  ?,the ottawa 67s,medium,medium,S09_set3_a5
2321,ottawa,what is ottawas major league hockey team  ?,the ottawa senators,hard,medium,S09_set3_a5
2322,ottawa,what are carleton universitys athletic teams called  ?,carleton ravens,hard,medium,S09_set3_a5
2323,ottawa,is ottawa colder than moscow in january  ?,yes,hard,easy,S09_set3_a5
2324,ottawa,is ottawa on a river  ?,yes,easy,easy,S09_set3_a5
2325,ottawa,is ottawa on a river  ?,yes,easy,easy,S09_set3_a5
2326,ottawa,does it snow in ottawa  ?,yes,easy,easy,S09_set3_a5
2327,ottawa,does it snow in ottawa  ?,yes,easy,easy,S09_set3_a5
2328,ottawa,was there a cholera outbreak in 1832  ?,yes,easy,easy,S09_set3_a5
2329,ottawa,was there a cholera outbreak in 1832  ?,yes,easy,easy,S09_set3_a5
2330,ottawa,who is the mayor of ottawa  ?,larry obrien,medium,medium,S09_set3_a5
2331,ottawa,who is the mayor of ottawa  ?,larry obrien,medium,medium,S09_set3_a5
2332,ottawa,how many townships are in ottawa  ?,eleven,medium,medium,S09_set3_a5
2333,ottawa,how many townships are in ottawa  ?,eleven,medium,easy,S09_set3_a5
2334,ottawa,whats the main highway in ottawa  ?,highway 417 the queensway,medium,medium,S09_set3_a5
2335,ottawa,whats the main highway in ottawa  ?,provinical highway 417,medium,medium,S09_set3_a5
2336,ottawa,what was ottawas name in 1850  ?,bytown,hard,hard,S09_set3_a5
2337,ottawa,what was ottawas name in 1850  ?,bytown,hard,hard,S09_set3_a5
2338,ottawa,based on the average in what year will the next small tremor occur in ottawa  ?,2009,hard,hard,S09_set3_a5
2339,ottawa,based on the average in what year will the next small tremor occur in ottawa  ?,2009,hard,hard,S09_set3_a5
2340,ottawa,where were immigrants from in the 1800s  ?,irish,hard,hard,S09_set3_a5
2341,ottawa,where were immigrants from in the 1800s  ?,ireland,hard,hard,S09_set3_a5
2343,otter,does the giant otter live in south america  ?,yes,easy,easy,S09_set1_a7
2344,otter,does the giant otter live in south america  ?,yes,easy,easy,S09_set1_a7
2345,otter,do otters have claws  ?,yes,easy,easy,S09_set1_a7
2346,otter,do otters have claws  ?,yes,easy,easy,S09_set1_a7
2347,otter,do otters eat fish  ?,yes,easy,easy,S09_set1_a7
2348,otter,do otters eat fish  ?,yes,easy,easy,S09_set1_a7
2349,otter,what is an otters den called  ?,a holt,medium,medium,S09_set1_a7
2350,otter,what is an otters den called  ?,holt,medium,medium,S09_set1_a7
2351,otter,where do sea otters live  ?,beside water,medium,medium,S09_set1_a7
2352,otter,where do sea otters live  ?,pacific coast of north america,medium,medium,S09_set1_a7
2353,otter,why are otters vulnerable to prey depletion  ?,preydependence,medium,medium,S09_set1_a7
2354,otter,why are otters vulnerable to prey depletion  ?,preydependency,medium,medium,S09_set1_a7
2355,otter,do otters enjoy playing  ?,yes,hard,hard,S09_set1_a7
2356,otter,do otters enjoy playing  ?,yes,hard,easy,S09_set1_a7
2357,otter,do sea otters have a layer of fat like whales  ?,no,hard,hard,S09_set1_a7
2358,otter,do sea otters have a layer of fat like whales  ?,no,hard,easy,S09_set1_a7
2359,otter,is the otter in the same family as the badger  ?,yes,hard,hard,S09_set1_a7
2360,otter,is the otter in the same family as the badger  ?,yes,hard,easy,S09_set1_a7
2361,santiago,are there any cities named santiago in the united states  ?,yes,easy,hard,S09_set3_a6
2362,santiago,are there any cities named santiago in the united states  ?,yes,easy,hard,S09_set3_a6
2363,santiago,was santiago the name of an indiepunk band  ?,yes,easy,easy,S09_set3_a6
2364,santiago,was santiago the name of an indiepunk band  ?,yes,easy,easy,S09_set3_a6
2365,santiago,is santiago a name in spanish  ?,yes,easy,easy,S09_set3_a6
2366,santiago,is santiago a name in spanish  ?,yes,easy,medium,S09_set3_a6
2367,santiago,what is the origin of the name santiago  ?,spanish for st james,medium,hard,S09_set3_a6
2368,santiago,what is the origin of the name santiago  ?,sanit  iago james,medium,hard,S09_set3_a6
2369,santiago,who has released an album or song named santiago  ?,the chieftains loreena mckennitt,medium,medium,S09_set3_a6
2370,santiago,who has released an album or song named santiago  ?,the chieftains and loreena mckennitt,medium,hard,S09_set3_a6
2371,santiago,what is the order of santiago  ?,a spanish knightly order,medium,medium,S09_set3_a6
2372,santiago,what is the order of santiago  ?,a spanish knightly order,medium,medium,S09_set3_a6
2373,santiago,what notable people have been named santiago  ?,benito santiago hugo santiago joey santiago liliana santiago rafael santiago maria santiago caballero santiago cabrera james son of zebedee,hard,hard,S09_set3_a6
2374,santiago,what notable people have been named santiago  ?,benito hugo and others,hard,hard,S09_set3_a6
