,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
1902,Charles-Augustin_de_Coulomb,When was Charles-Augustin de Coulomb permanently stationed in Paris?,Yes,medium,easy,S09_set4_a6
1903,Charles-Augustin_de_Coulomb,What contribution did Charles-Augustin de Coulomb make to the field of geotechnical engineering?,Retaining wall design,medium,medium,S09_set4_a6
1904,Charles-Augustin_de_Coulomb,Where did the construction of Fort Bourbon take place?,The construction of Fort Bourbon took place in Martinique.,hard,hard,S09_set4_a6
1905,Charles-Augustin_de_Coulomb,Where did the construction of Fort Bourbon take place?,Martinique ,hard,medium,S09_set4_a6
1906,Charles-Augustin_de_Coulomb,What is the definition of the electrostatic force of attraction and repulsion? ,Coulomb's law is the definition of the electrostatic force of attraction and repulsion.,hard,medium,S09_set4_a6
1907,Charles-Augustin_de_Coulomb,What is the definition of the electrostatic force of attraction and repulsion? ,Coulomb's Law,hard,medium,S09_set4_a6
1908,Charles-Augustin_de_Coulomb,When did Charles-Augustin de Coulomb retire to a small estate he possessed at Blois?,Charles-Augustin de Coulomb retired to a small estate he possessed at Blois on the outbreak of the revolution in 1789.,hard,medium,S09_set4_a6
1909,Charles-Augustin_de_Coulomb,When did Charles-Augustin de Coulomb retire to a small estate he possessed at Blois?,1789,hard,medium,S09_set4_a6
1955,Copenhagen,Copenhagen is the capital of what country?,Denmark,easy,easy,S09_set3_a8
1956,Copenhagen,Copenhagen is the capital of what country?,Denmark,easy,medium,S09_set3_a8
1957,Copenhagen,What is the population of Copenhagen?,"1,161,063",easy,medium,S09_set3_a8
1958,Copenhagen,What is the population of Copenhagen?,"1,153,615",easy,hard,S09_set3_a8
1959,Copenhagen,What transnational bridge was completed in 2000?,Oresund Bridge,easy,medium,S09_set3_a8
1960,Copenhagen,What transnational bridge was completed in 2000?,Oresund Bridge,easy,hard,S09_set3_a8
1961,Copenhagen,Why is Copenhagen a regional hub?,Its strategic location and excellent infrastructure,medium,hard,S09_set3_a8
1962,Copenhagen,Why is Copenhagen a regional hub?,Its strategic location and excellent infrastructure with the largest airport in Scandinavia[6] located 14 minutes by train from the city centre,medium,hard,S09_set3_a8
1963,Copenhagen,What happened to Copenhagen between 1251 and 1255?,a bunch of things,medium,too hard,S09_set3_a8
1964,Copenhagen,Is Copenhagen completely surrounded with water? ,No,medium,hard,S09_set3_a8
1965,Copenhagen,Copenhagen is ranked number one worldwide for which things?,"Most Livable City in the World, ",hard,too hard,S09_set3_a8
1966,Copenhagen,Copenhagen is ranked number one worldwide for which things?,"Most Livable City, Location Ranking Survey",hard,too hard,S09_set3_a8
1967,Copenhagen,Why did German troops occupy Copenhagen?,Because it was WW2,hard,too hard,S09_set3_a8
1968,Cymbal,Have cymbals been used historically to suggest bacchanal?,Yes,easy,easy,S09_set2_a6
1969,Cymbal,Have cymbals been used historically to suggest bacchanal?,Yes,easy,hard,S09_set2_a6
1970,Cymbal,Can the origins of cymbals be traced to prehistoric times?,Yes,easy,easy,S09_set2_a6
1971,Cymbal,Can the origins of cymbals be traced to prehistoric times?,Yes,easy,easy,S09_set2_a6
1972,Cymbal,Are cymbals used in moden orchestras?,Yes,easy,easy,S09_set2_a6
1973,Cymbal,Are cymbals used in moden orchestras?,Yes,easy,easy,S09_set2_a6
1974,Cymbal,What are the most common Cymbals?," The most common Cymbals are the Hi-Hats, Crash, Splash, Ride, and China.",medium,medium,S09_set2_a6
1975,Cymbal,What are the most common Cymbals?,"Hi-Hats, Crash, Splash, Ride, and China",medium,easy,S09_set2_a6
1976,Cymbal,What is the second main orchestral use of cymbals?,The suspended cymbal is the second main orchestral use of symbals.,medium,medium,S09_set2_a6
1977,Cymbal,What is the second main orchestral use of cymbals?,The suspended cymbal,medium,easy,S09_set2_a6
1978,Cymbal,What have clash cymbals traditionally been accompanied by?,Clash cymbals have traditionally been accompanied by the bass drum playing an identical part.,medium,medium,S09_set2_a6
1979,Cymbal,What have clash cymbals traditionally been accompanied by?,The bass drum playing an identical part,medium,easy,S09_set2_a6
1980,Cymbal,What happens when the center of a Cymbal is hit?,It causes a sound which is in a higher register than the rest of the symbal.,hard,hard,S09_set2_a6
1981,Cymbal,What happens when the center of a Cymbal is hit?,It causes a sound which is in a higher register than the rest of the cymbal,hard,hard,S09_set2_a6
1982,Cymbal,What is an effective way to accentuate a note?,Playing a bass drum playing an identical part is an effective way to accentuate a note.,hard,hard,S09_set2_a6
1983,Cymbal,What is an effective way to accentuate a note?,"The combination of a clash cymbol being accompanied by a bass drum playing an identical part, played loudly",hard,hard,S09_set2_a6
1984,Cymbal,From what type of Cymbals can a expert player obtain an enormous dynamic range?,An expert player can obtain an enormous dynamic range from crash cymbals.,hard,hard,S09_set2_a6
1985,Cymbal,From what type of Cymbals can a expert player obtain an enormous dynamic range?,Crash cymbals,hard,hard,S09_set2_a6
1986,Cymbal,Can the origins of cymbals be traced back to prehistoric times?,yes,easy,easy,S09_set2_a6
1987,Cymbal,Can the origins of cymbals be traced back to prehistoric times?,Yes,easy,easy,S09_set2_a6
1988,Cymbal,Did the modern hi-hat evolve from clash cymbals?,yes,easy,easy,S09_set2_a6
1989,Cymbal,Did the modern hi-hat evolve from clash cymbals?,Yes,easy,medium,S09_set2_a6
1990,Cymbal,Is the word cymbal derived from a Germanic word?,No,easy,easy,S09_set2_a6
1991,Cymbal,Is the word cymbal derived from a Germanic word?,No,easy,hard,S09_set2_a6
1992,Cymbal,What is the center of a cymbal called?,Bell,medium,medium,S09_set2_a6
1993,Cymbal,What is the center of a cymbal called?,bell,medium,medium,S09_set2_a6
1994,Cymbal,"What part of the cymbal gets the best ""crash""?",Edge or rim,medium,medium,S09_set2_a6
1995,Cymbal,"What part of the cymbal gets the best ""crash""?",edge or rim,medium,medium,S09_set2_a6
1996,Cymbal,What is the second main orchestral use of cymbals?,the suspended cymbal,medium,medium,S09_set2_a6
1997,Cymbal,What is the second main orchestral use of cymbals?,the suspended cymbal,medium,medium,S09_set2_a6
1998,Cymbal,What two instruments form the modern drum kit?,the cymbals and the drum,hard,hard,S09_set2_a6
1999,Cymbal,What Greek mythical creatures were depicted holding cymbals?,fauns and satyrs,hard,too hard,S09_set2_a6
2000,Cymbal,What Greek mythical creatures were depicted holding cymbals?,fauns and satyrs,hard,too hard,S09_set2_a6
2001,Cymbal,What are orchestral crash cymbals technically called?,a pair of clash cymbals,hard,hard,S09_set2_a6
2002,Cymbal,What are orchestral crash cymbals technically called?,clash cymbals,hard,hard,S09_set2_a6
2003,Dhaka,Is Dhaka the capital of Bangladesh?,Yes,easy,easy,S09_set3_a3
2004,Dhaka,Is Dhaka located on the eastern banks of the Buriganga River?,Yes,easy,medium,S09_set3_a3
2005,Dhaka,Is University of Dhaka the largest public university in Dhaka?,Yes,easy,hard,S09_set3_a3
2006,Dhaka,How much area does Dhaka cover?,1462.60 square kilometers,medium,medium,S09_set3_a3
2007,Dhaka,How many people did the 1970 Bhola cyclone kill?,"500,000",medium,medium,S09_set3_a3
2008,Dhaka,When is the end of the independence war of Bangladesh?,"December 16, 1971",medium,hard,S09_set3_a3
2009,Dhaka,Did the Mughals arrive in Dhaka?,Yes,hard,medium,S09_set3_a3
2010,Dhaka,Is University of Dhaka older than the Dhaka College?,No,hard,hard,S09_set3_a3
2023,Flute,Is the flute a musical instrument?,Yes.,easy,easy,S09_set2_a5
2024,Flute,Is the flute a musical instrument?,Yes,easy,easy,S09_set2_a5
2025,Flute,Is it possible to open flutes at one or both ends?,Yes.,easy,easy,S09_set2_a5
2026,Flute,Is it possible to open flutes at one or both ends?,Yes,easy,easy,S09_set2_a5
2027,Flute,Are Indian concert flutes available in standard pitches?,Yes.,easy,easy,S09_set2_a5
2028,Flute,Are Indian concert flutes available in standard pitches?,Yes,easy,easy,S09_set2_a5
2029,Flute,What do we refer musicians who play flute?,"A flute player, a flautist or a flutist. ",medium,medium,S09_set2_a5
2030,Flute,What do we refer musicians who play flute?,"A flute player, a flautist, or a flutist",medium,medium,S09_set2_a5
2031,Flute,When was a three-holed flute made from a mammoth tusk discovered?,2004.,medium,medium,S09_set2_a5
2032,Flute,When was a three-holed flute made from a mammoth tusk discovered?,In 2004,medium,medium,S09_set2_a5
2033,Flute,When did the tin whistle first appear?,12th century.,medium,medium,S09_set2_a5
2034,Flute,When did the tin whistle first appear?,In the 12th century,medium,medium,S09_set2_a5
2035,Flute,What are the oldest known musical instruments?,A three holed-flute made from a mammoth tusk and two flutes made from swan's bones.,hard,medium,S09_set2_a5
2036,Flute,What are the oldest known musical instruments?,A three-holed flute made from a mammoth tusk and two flutes made from swans' bones are among the oldest known musical instruments,hard,hard,S09_set2_a5
2037,Flute,When was the pan flute spread to other parts of Europe?,7th century BC.,hard,hard,S09_set2_a5
2038,Flute,When was the pan flute spread to other parts of Europe?,After the 7th century BC,hard,hard,S09_set2_a5
2039,Flute,What does the air stream across this hole create?,"A Bernoulli, or siphon.",hard,medium,S09_set2_a5
2040,Fox,Are foxes wary of humans?,Yes,easy,easy,S09_set1_a6
2041,Fox,Are foxes wary of humans?,Yes,easy,easy,S09_set1_a6
2042,Fox,Are fennec foxes endangered?,no,easy,easy,S09_set1_a6
2043,Fox,Are fennec foxes endangered?,No,easy,easy,S09_set1_a6
2044,Fox,Does the diet of foxes include reptiles?,yes,easy,easy,S09_set1_a6
2045,Fox,Does the diet of foxes include reptiles?,Yes,easy,easy,S09_set1_a6
2046,Fox,How long do most foxes live?,"Most foxes live 2 to 3 years, but they can survive for up to 10 years or even longer in captivity.",medium,medium,S09_set1_a6
2047,Fox,How long do most foxes live?,2 to 3 years,medium,medium,S09_set1_a6
2048,Fox,In what country did fox hunting originate?,the United Kingdom,medium,medium,S09_set1_a6
2049,Fox,In what country did fox hunting originate?,in the United Kingdom,medium,medium,S09_set1_a6
2050,Fox,What is the smallest species of fox?,The Fennec Fox is the smallest species of fox. ,medium,medium,S09_set1_a6
2051,Fox,What is the smallest species of fox?,the Fennec Fox,medium,medium,S09_set1_a6
2052,Fox,What are female foxes called?,vixens,hard,medium,S09_set1_a6
2053,Fox,What are female foxes called?,vixens,hard,medium,S09_set1_a6
2054,Fox,What is caching food?,"Caching is burying it for later consumption, usually under leaves, snow, or soil.",hard,hard,S09_set1_a6
2055,Fox,What is caching food?,burying it for later consumption,hard,hard,S09_set1_a6
2056,Fox,Do foxes damage fruit on farms?,No,hard,hard,S09_set1_a6
2086,Giraffe,Do both sexes of giraffe have horns?,Yes,easy,easy,S09_set1_a5
2087,Giraffe,Do both sexes of giraffe have horns?,yes,easy,easy,S09_set1_a5
2088,Giraffe,Do giraffes give birth standing up?,Yes,easy,easy,S09_set1_a5
2089,Giraffe,Do giraffes give birth standing up?,yes,easy,medium,S09_set1_a5
2090,Giraffe,Are giraffes hunted for their hides?,Yes,easy,easy,S09_set1_a5
2091,Giraffe,Are giraffes hunted for their hides?,Yes,easy,easy,S09_set1_a5
2092,Giraffe,What areas can giraffes inhabit?,"savannas, grasslands, or open woodlands",medium,medium,S09_set1_a5
2093,Giraffe,What areas can giraffes inhabit?,"inhabit savannas, grasslands, or open woodlands",medium,easy,S09_set1_a5
2094,Giraffe,What will a giraffe use to clean off any bugs that appear on its face?,extremely long tongue ,medium,medium,S09_set1_a5
2095,Giraffe,What will a giraffe use to clean off any bugs that appear on its face?,It's extremely long tongue,medium,easy,S09_set1_a5
2096,Giraffe,How do giraffes defend themselves?,with a powerful kick,medium,medium,S09_set1_a5
2097,Giraffe,How do giraffes defend themselves?,With powerful kicks,medium,easy,S09_set1_a5
2098,Giraffe,Do male giraffes weigh more than female giraffes?,Yes,hard,medium,S09_set1_a5
2099,Giraffe,Do male giraffes weigh more than female giraffes?,yes,hard,hard,S09_set1_a5
2100,Giraffe,Do male giraffes have larger horns than female giraffes?,Yes,hard,medium,S09_set1_a5
2101,Giraffe,Do male giraffes have larger horns than female giraffes?,Yes,hard,medium,S09_set1_a5
2102,Giraffe,Are male females generally taller than female giraffes?,Yes,hard,medium,S09_set1_a5
2103,Henri_Becquerel,Was Henri Becquerel one of the discoverers of radioactivity?,Yes,easy,easy,S09_set4_a9
2104,Henri_Becquerel,Was Henri Becquerel one of the discoverers of radioactivity?,Yes,easy,easy,S09_set4_a9
2105,Henri_Becquerel,Is the SI unit for radioactivity named after him?,Yes,easy,medium,S09_set4_a9
2106,Henri_Becquerel,Is the SI unit for radioactivity named after him?,Yes,easy,easy,S09_set4_a9
2107,Henri_Becquerel,Was Henri Becquerel a French physicist?,Yes,easy,easy,S09_set4_a9
2108,Henri_Becquerel,Was Henri Becquerel a French physicist?,Yes,easy,easy,S09_set4_a9
2109,Henri_Becquerel,In what year did Henri Becquerel die?,1908,medium,medium,S09_set4_a9
2110,Henri_Becquerel,In what year did Henri Becquerel die?,"August 24, 1908",medium,medium,S09_set4_a9
2111,Henri_Becquerel,Where was Henri Becquerel born?, Paris ,medium,medium,S09_set4_a9
2112,Henri_Becquerel,Where was Henri Becquerel born?,Paris,medium,easy,S09_set4_a9
2113,Henri_Becquerel,In what year did Henri Becquerel win the Nobel Prize in Physics?,1903,medium,medium,S09_set4_a9
2114,Henri_Becquerel,In what year did Henri Becquerel win the Nobel Prize in Physics?,1903,medium,medium,S09_set4_a9
2115,Henri_Becquerel,Was Henri Becquerel first in his family to occupy the physics chair at the Museum National d'Histoire Naturelle?,No,hard,easy,S09_set4_a9
2116,Henri_Becquerel,Was Henri Becquerel first in his family to occupy the physics chair at the Museum National d'Histoire Naturelle?,No,hard,hard,S09_set4_a9
2117,Henri_Becquerel,Was Henri Becquerel the sole winner of the 1903 Nobel Prize in Physics?,No,hard,hard,S09_set4_a9
2118,Henri_Becquerel,Was Henri Becquerel the sole winner of the 1903 Nobel Prize in Physics?,No,hard,hard,S09_set4_a9
2119,Henri_Becquerel,Did Henri Becquerel intentionally discover radioactivity?,No,hard,hard,S09_set4_a9
2120,Henri_Becquerel,Did Henri Becquerel intentionally discover radioactivity?,He discovered it accidentally,hard,medium,S09_set4_a9
2139,Isaac_Newton,Was Newton a English physicist?,Yes.,easy,easy,S09_set4_a1
2140,Isaac_Newton,Was Newton a English physicist?,Yes,easy,easy,S09_set4_a1
2141,Isaac_Newton,Did Newton reject the church's doctrine of the Trinity?,Newton may have rejected the church's doctrine of the Trinity.,easy,hard,S09_set4_a1
2142,Isaac_Newton,Did Newton reject the church's doctrine of the Trinity?,Maybe,easy,hard,S09_set4_a1
2143,Isaac_Newton,Was Newton admitted into Havard College?,No.,easy,easy,S09_set4_a1
2144,Isaac_Newton,Was Newton admitted into Havard College?,"Maybe, but it doesn't say so in the article",easy,easy,S09_set4_a1
2145,Isaac_Newton,When was Newton's date of birth recorded?,"Christmas Day, Decembeer 25, 1642.",medium,medium,S09_set4_a1
2146,Isaac_Newton,When was Newton's date of birth recorded?,"his date of birth was recorded as Christmas Day, December 25, 1642",medium,easy,S09_set4_a1
2147,Isaac_Newton,How many laws of motion did Netwon have?,Three,medium,medium,S09_set4_a1
2148,Isaac_Newton,How many laws of motion did Netwon have?,Three,medium,easy,S09_set4_a1
2149,Isaac_Newton,Who did Newton see as the master creator?,God,medium,medium,S09_set4_a1
2150,Isaac_Newton,Who did Newton see as the master creator?,Newton saw God as the master creator whose existence could not be denied in the face of the grandeur of all creation,medium,easy,S09_set4_a1
2151,Isaac_Newton,When did Netwon investigate the refraction of light,From 1670 to 1672,hard,hard,S09_set4_a1
2152,Isaac_Newton,When did Netwon investigate the refraction of light,1670-1672,hard,hard,S09_set4_a1
2153,Isaac_Newton,What principles did Newton explain for mechanics?,The principles of conservation of momentum and angular momentum,hard,hard,S09_set4_a1
2154,Isaac_Newton,What principles did Newton explain for mechanics?,"In mechanics, Newton enunciated the principles of conservation of momentum and angular momentum",hard,medium,S09_set4_a1
2155,Isaac_Newton,Interaction with what man stirred up Newton's interest in alchemy?,Henry More,hard,hard,S09_set4_a1
2156,Isaac_Newton,Interaction with what man stirred up Newton's interest in alchemy?,"The contact with the theosophist Henry More, revived his interest in alchemy",hard,medium,S09_set4_a1
2176,James_Watt,James Watt's improvements of what were fundamental to the changes wrought by the Industrial Revolution?,The steam engine.,easy,medium,S09_set4_a2
2177,James_Watt,James Watt's improvements of what were fundamental to the changes wrought by the Industrial Revolution?,steam engine,easy,hard,S09_set4_a2
2178,James_Watt,James Watt was born where?,"Greenock, a seaport on the Firth of Clyde",easy,medium,S09_set4_a2
2179,James_Watt,What was the name of James Watt's mother?,Agnus Muirhead,easy,medium,S09_set4_a2
2180,James_Watt,What was the name of James Watt's mother?,Agnes Muirhead,easy,hard,S09_set4_a2
2181,James_Watt,How many of James Watt's children did not live to adulthood?,3,medium,hard,S09_set4_a2
2182,James_Watt,How many of James Watt's children did not live to adulthood?,3,medium,too hard,S09_set4_a2
2183,James_Watt,James Watt ranked first among how many people in Charles Murray's survey of historiometry?,229,medium,medium,S09_set4_a2
2184,James_Watt,James Watt ranked first among how many people in Charles Murray's survey of historiometry?,229,medium,hard,S09_set4_a2
2185,James_Watt,In what year did James travel to Lodon to study instrument-making?,1753,hard,hard,S09_set4_a2
2186,James_Watt,For how many years of James Watt's life was his mother alive?,17 years,hard,hard,S09_set4_a2
2187,James_Watt,What is James Watt most famous for?,Steam engine.,hard,too hard,S09_set4_a2
2205,Lima,Is Lima the capital of Peru?,Yes.,easy,easy,S09_set3_a4
2206,Lima,Is the Museum of Gold in Lima?,Yes.,easy,hard,S09_set3_a4
2207,Lima,Does Lima have volleyball venues?,Yes.,easy,hard,S09_set3_a4
2208,Lima,When was Lima founded?,"January 18,1535.",medium,medium,S09_set3_a4
2209,Lima,Where is the Park of the Reserve located?,Near the downtown area.,medium,medium,S09_set3_a4
2210,Lima,What is a colectivo?,Automobiles that renders express service on some major roads of the Lima Metropolitan Area.,medium,medium,S09_set3_a4
2211,Lima,Is the National University of San Marcos in Lima?,Yes.,hard,hard,S09_set3_a4
2212,Lima,Has the San Lorenzo Megaport Project been completed?,No.,hard,hard,S09_set3_a4
2220,London,Is London the capital of the United Kingdom?,Yes,easy,easy,S09_set3_a1
2221,London,Is London the capital of the United Kingdom?,Yes,easy,easy,S09_set3_a1
2222,London,Does London's population draw from a wide range of religions?,Yes,easy,easy,S09_set3_a1
2223,London,Does London's population draw from a wide range of religions?,Yes,easy,easy,S09_set3_a1
2224,London,Did Caunte take control of the English throne in 101?,No,easy,easy,S09_set3_a1
2225,London,Over how many languages are spoken in London?,Over 300 languages are spoken in london,medium,medium,S09_set3_a1
2226,London,Over how many languages are spoken in London?,Over 300,medium,easy,S09_set3_a1
2227,London,What had the Anglo-Saxons created by the 600s?,"By the 600s, the Anglo-Saxons had created a new S09_settlement called Lundenwic.",medium,medium,S09_set3_a1
2228,London,What had the Anglo-Saxons created by the 600s?,a new S09_settlement called Lundenwic,medium,easy,S09_set3_a1
2229,London,What city in the UK has been subjected to bouts of terrorism?,London has been subjected to bouts of terrorism.,hard,hard,S09_set3_a1
2230,London,What city in the UK has been subjected to bouts of terrorism?,London,hard,hard,S09_set3_a1
2231,London,What countries did James VI of Scotland unite?,James VI of Scotland united Scotland and England.,hard,hard,S09_set3_a1
2232,London,What countries did James VI of Scotland unite?,England and Scotland,hard,too hard,S09_set3_a1
2233,London,How did civil wars affect England during the Middle Ages?,London remained relatively untouched,hard,medium,S09_set3_a1
2234,Lyre,Are the strings of a classical lyre made of gut?,Yes,easy,hard,S09_set2_a10
2235,Lyre,Does a classical lyre have a sound-chest?,Yes,easy,easy,S09_set2_a10
2236,Lyre,Is lyre played in mordern Greece?,No,easy,easy,S09_set2_a10
2237,Lyre,Which part of the strings does the left hand touch?,The lower strings,medium,medium,S09_set2_a10
2238,Lyre,In which place is lyre still played?,North-eastern parts of Africa,medium,medium,S09_set2_a10
2239,Lyre,Does a classical lyre have a fingerboard?,Yes,hard,hard,S09_set2_a10
2240,Lyre,Is a guitar played with a plectrum like a lyre?,Yes,hard,easy,S09_set2_a10
2241,Michael_Faraday,Was Michael Faraday an English chemist?,yes,easy,easy,S09_set4_a7
2242,Michael_Faraday,Was Michael Faraday an English chemist?,yes,easy,easy,S09_set4_a7
2243,Michael_Faraday,Was Faraday a devout Christian?,yes,easy,easy,S09_set4_a7
2244,Michael_Faraday,Was Faraday a devout Christian?,yes,easy,easy,S09_set4_a7
2245,Michael_Faraday,Was Faraday considered a gentleman?,no,easy,easy,S09_set4_a7
2246,Michael_Faraday,Was Faraday considered a gentleman?,no,easy,easy,S09_set4_a7
2247,Michael_Faraday,Who was a member of the Sandemanian sect of Christianity?,yes,medium,easy,S09_set4_a7
2248,Michael_Faraday,Who was a member of the Sandemanian sect of Christianity?,Faraday,medium,medium,S09_set4_a7
2249,Michael_Faraday,What did Joseph Henry likely discover?,self-induction,medium,medium,S09_set4_a7
2250,Michael_Faraday,What did Joseph Henry likely discover?,self-induction,medium,medium,S09_set4_a7
2251,Michael_Faraday,What did the University of Oxford grant Faraday?,a Doctor of Civil Law degree (honorary),medium,medium,S09_set4_a7
2252,Michael_Faraday,What did the University of Oxford grant Faraday?,Doctor of Civil Law degree (honorary),medium,medium,S09_set4_a7
2253,Michael_Faraday,Who was made to travel outside the coach?,Faraday,hard,hard,S09_set4_a7
2254,Michael_Faraday,Did Faraday construct the ancestor of modern power generators?,yes,hard,easy,S09_set4_a7
2255,Michael_Faraday,Did Faraday construct the ancestor of modern power generators?,yes,hard,easy,S09_set4_a7
2256,Michael_Faraday,Did Faraday lecture on education in 1854?,yes,hard,easy,S09_set4_a7
2257,Michael_Faraday,Did Faraday lecture on education in 1854?,yes,hard,hard,S09_set4_a7
2258,Michael_Faraday,Did Faraday receive an extensive formal education?,no,easy,medium,S09_set4_a7
2259,Michael_Faraday,Did Faraday receive an extensive formal education?,no,easy,easy,S09_set4_a7
2260,Michael_Faraday,Did Faraday discover the chemical substance benzene?,yes,easy,easy,S09_set4_a7
2261,Michael_Faraday,Did Faraday discover the chemical substance benzene?,yes,easy,easy,S09_set4_a7
2262,Michael_Faraday,Was Faraday born in England?,yes,easy,easy,S09_set4_a7
2263,Michael_Faraday,Was Faraday born in England?,yes,easy,easy,S09_set4_a7
2264,Michael_Faraday,What do some historians of science refer to Faraday as?,the best experimentalist in the history of science,medium,medium,S09_set4_a7
2265,Michael_Faraday,What do some historians of science refer to Faraday as?,best experimentalist in the history of science,medium,medium,S09_set4_a7
2266,Michael_Faraday,Who was the sponsor and mentor of Faraday?,John 'Mad Jack' Fuller,medium,medium,S09_set4_a7
2267,Michael_Faraday,Who was the sponsor and mentor of Faraday?,John 'Mad Jack' Fuller,medium,medium,S09_set4_a7
2268,Michael_Faraday,What did Faraday invent that is used almost universally in science laboratories?,the Bunsen burner,medium,medium,S09_set4_a7
2269,Michael_Faraday,What did Faraday invent that is used almost universally in science laboratories?,Bunsen burner,medium,medium,S09_set4_a7
2270,Michael_Faraday,Does the production of chemical weapons raise an ethical issue?,yes,hard,easy,S09_set4_a7
2271,Michael_Faraday,What was the Faraday effect first called?,diamagnetism,hard,hard,S09_set4_a7
2272,Michael_Faraday,What was the Faraday effect first called?,diamagnetism,hard,medium,S09_set4_a7
2273,Michael_Faraday,Can you meet someone through attending a church?,yes,hard,easy,S09_set4_a7
2290,Nassau,Is Nassau Sound a body of water in Maine?,no,easy,easy,S09_set3_a2
2291,Nassau,Was Nassau placed in operation by Robert Fulton?,yes,easy,easy,S09_set3_a2
2292,Nassau,Who was Fort Nassau built by?,the Dutch,medium,medium,S09_set3_a2
2293,Nassau,What is Nassau Coliseum?,"an arena in Uniondale, New York, USA",medium,medium,S09_set3_a2
2294,Nassau,What was the Dead or Alive 4 fighting arena modeled after?,a Magnetic Accelerator Cannon station from Halo 2,medium,medium,S09_set3_a2
2295,Nassau,Is Nassau Range the highest mountain range in the world?,no,hard,easy,S09_set3_a2
2296,Nassau,Is Nassau County named after a German town?,yes,hard,hard,S09_set3_a2
2297,Nassau,Does the United States have a base near Glasgow?,yes,hard,hard,S09_set3_a2
2298,Nikola_Tesla,Did Tesla study electrical engineering?,Yes,easy,easy,S09_set4_a3
2299,Nikola_Tesla,Did Tesla study electrical engineering?,yes,easy,easy,S09_set4_a3
2300,Nikola_Tesla,Was Tesla born in the United States?,No,easy,easy,S09_set4_a3
2301,Nikola_Tesla,Was Tesla born in the United States?,no,easy,easy,S09_set4_a3
2302,Nikola_Tesla,Was Tesla hired by Edison?,Yes,easy,easy,S09_set4_a3
2303,Nikola_Tesla,Was Tesla hired by Edison?,yes,easy,easy,S09_set4_a3
2304,Nikola_Tesla,When did Tesla demonstrate wireless communication (radio)?,1893,medium,medium,S09_set4_a3
2305,Nikola_Tesla,When did Tesla demonstrate wireless communication (radio)?,1893,medium,hard,S09_set4_a3
2306,Nikola_Tesla,What is the SI unit measuring magnetic flux density or magnetic induction?,the tesla,medium,medium,S09_set4_a3
2307,Nikola_Tesla,What is the SI unit measuring magnetic flux density or magnetic induction?,the tesla,medium,medium,S09_set4_a3
2308,Nikola_Tesla,Was Tesla regarded as a mad scientist?,Yes,medium,easy,S09_set4_a3
2309,Nikola_Tesla,Was Tesla regarded as a mad scientist?,yes,medium,easy,S09_set4_a3
2310,Nikola_Tesla,What type of current did Tesla invent?,AC,hard,hard,S09_set4_a3
2311,Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Tesla,hard,hard,S09_set4_a3
2312,Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Nikola Tesla,hard,hard,S09_set4_a3
2313,Nikola_Tesla,Where did Tesla study electrical engineering?,the Austrian Polytechnic in Graz ,hard,medium,S09_set4_a3
2314,Nikola_Tesla,Where did Tesla study electrical engineering?,Austrian Polytechnic in Graz,hard,medium,S09_set4_a3
2315,Ottawa,Is Ottawa the capital of Canada?,Yes,easy,easy,S09_set3_a5
2316,Ottawa,Does Ottawa sit on the Ottowa River?,Yes,easy,easy,S09_set3_a5
2317,Ottawa,Do small tremors occur in Ottawa?,Yes,easy,hard,S09_set3_a5
2318,Ottawa,What is Ottawa's population?,"1,190,982",medium,medium,S09_set3_a5
2319,Ottawa,What are Ottawa's primary industries?,Logging and lumber,medium,hard,S09_set3_a5
2320,Ottawa,What is Ottawa's junior ice hockey team?,the Ottawa 67's,medium,medium,S09_set3_a5
2321,Ottawa,What is Ottawa's major league hockey team?,the Ottawa Senators,hard,medium,S09_set3_a5
2322,Ottawa,What are Carleton University's athletic teams called?,Carleton Ravens,hard,medium,S09_set3_a5
2323,Ottawa,Is Ottawa colder than Moscow in January?,Yes,hard,easy,S09_set3_a5
2324,Ottawa,Is Ottawa on a river?,yes,easy,easy,S09_set3_a5
2325,Ottawa,Is Ottawa on a river?,yes,easy,easy,S09_set3_a5
2326,Ottawa,Does it snow in Ottawa?,yes,easy,easy,S09_set3_a5
2327,Ottawa,Does it snow in Ottawa?,yes,easy,easy,S09_set3_a5
2328,Ottawa,Was there a cholera outbreak in 1832?,yes,easy,easy,S09_set3_a5
2329,Ottawa,Was there a cholera outbreak in 1832?,yes,easy,easy,S09_set3_a5
2330,Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,medium,medium,S09_set3_a5
2331,Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,medium,medium,S09_set3_a5
2332,Ottawa,How many townships are in Ottawa?,eleven,medium,medium,S09_set3_a5
2333,Ottawa,How many townships are in Ottawa?,eleven,medium,easy,S09_set3_a5
2334,Ottawa,What's the main highway in Ottawa?,"Highway 417, The Queensway",medium,medium,S09_set3_a5
2335,Ottawa,What's the main highway in Ottawa?,provinical Highway 417,medium,medium,S09_set3_a5
2336,Ottawa,What was Ottawa's name in 1850?,Bytown,hard,hard,S09_set3_a5
2337,Ottawa,What was Ottawa's name in 1850?,Bytown,hard,hard,S09_set3_a5
